game,post,games_post,time_c,time_std,games_post_std,mu_target_true,mu_cf_target_true,skill_true,skill_cf_true,true_treatment_effect,elo_obs,opp_elo,mu_target_mean,mu_target_lwr,mu_target_upr,mu_cf_target_mean,mu_cf_target_lwr,mu_cf_target_upr,skill_mean,skill_lwr,skill_upr,skill_cf_mean,skill_cf_lwr,skill_cf_upr,treatment_effect_mean,treatment_effect_lwr,treatment_effect_upr
220,1,20,119.5,1.195,0.2,1740.507,1703.107,1759.187026144329,1747.1077702818372,12.079255862491664,1766.2452976435152,1752.7728480033359,1736.3332513399534,1701.4299698644645,1767.5367519508736,1737.6127369391104,1700.98049495171,1769.8986830806653,1775.1903420319954,1750.9273013088862,1798.3022832345312,1775.7543762014,1737.5761254114834,1813.7337473542293,-0.564034169399133,-31.63602596970413,30.601543005523038
221,1,21,120.5,1.205,0.21,1740.653,1703.133,1772.4257320286572,1759.8376612834154,12.588070745241794,1778.5325757036858,1838.6006337449285,1736.269427492875,1701.4481886507601,1767.263932005344,1737.6805464771437,1700.940819836463,1770.1285792824349,1773.6600298218968,1749.5755288283342,1797.3531044556735,1774.314779334379,1734.2931170205873,1812.7414404075726,-0.654749512480618,-32.148580081257855,31.115339481194784
222,1,22,121.5,1.215,0.22,1740.7990000000002,1703.159,1767.2125840847261,1754.1234747543892,13.089109330336896,1750.4107320544942,1769.9599560949657,1736.2056036457773,1701.4664074370555,1767.4023787175095,1737.7483560151732,1700.9059801807598,1770.3173736863262,1771.392782592887,1746.94704173578,1794.556644533434,1772.1409427400154,1732.1771541416954,1810.1942370108795,-0.7481601471298333,-32.733753213679876,31.71137154637537
223,1,23,122.5,1.225,0.23,1740.945,1703.185,1773.8467871674413,1760.2642600237111,13.582527143730204,1748.0770178638156,1803.3279997418633,1736.141779798694,1701.6523518616877,1767.3305040875305,1737.8161655532188,1700.8375367530882,1770.497162307134,1773.2188650307887,1748.5562006402486,1796.5617715858345,1774.0629138134311,1733.4182346222237,1814.4393381983364,-0.8440487826333801,-33.211293615534785,32.10206216375487
224,1,24,123.5,1.235,0.24,1741.0910000000001,1703.211,1788.7376113185887,1774.6691347177332,14.068476600855547,1768.4288708765666,1782.4390577962995,1736.0779559516,1701.6397154600302,1767.3124421435843,1737.883975091251,1700.7483102289925,1770.674995989156,1779.9987862063588,1756.5287524833907,1803.5788984267851,1780.941004635304,1740.4113844583962,1820.9939475709145,-0.9422184289509987,-33.73111696103199,32.647535907006265
225,1,25,124.5,1.245,0.25,1741.237,1703.237,1799.990402588295,1785.4432955194566,14.547107068838386,1828.712882584092,1773.2384360323858,1736.0141321045217,1701.8825078137156,1767.2411009252555,1737.9517846292763,1700.6377143140428,1770.8512553530463,1789.1898734238684,1766.0687265730126,1812.8877998460812,1790.2323636923413,1749.6281630737785,1831.2728353373968,-1.0424902684693436,-34.36689061510073,32.8682315430738
226,1,26,125.5,1.255,0.26,1741.3829999999998,1703.263,1793.284327449951,1778.2657625224892,15.018564927461739,1796.609338700475,1733.204811366068,1735.950308257428,1701.9181308049979,1767.0595564869568,1738.0195941673203,1700.503872311382,1771.1134314664232,1791.3455086638185,1768.241845832893,1815.5135827480242,1792.4902104368366,1752.6306323305635,1835.4018325684428,-1.1447017730169102,-35.024410289195586,33.211668124093706
227,1,27,126.5,1.265,0.27,1741.529,1703.289,1795.4967611960578,1780.0137675671454,15.482993628912482,1837.2695887632397,1809.6045413655074,1735.886484410339,1701.8678573848206,1766.9062031118524,1738.0874037053532,1700.422633917105,1771.416878161242,1792.8861854448696,1769.4899340311085,1817.7498866498972,1794.1348904803988,1754.143805174209,1836.6717355209796,-1.248705035543921,-35.65376185106872,33.56909791683547
228,1,28,127.5,1.275,0.28,1741.675,1703.315,1782.7594561922094,1766.8189224358753,15.940533756334162,1737.8349250890822,1781.145396001827,1735.8226605632485,1701.8927226669732,1766.7504377153048,1738.1552132433987,1700.379253231177,1771.5995988258258,1786.3138396315367,1762.4079937613606,1810.1078981425612,1787.6682049214778,1745.8483719308442,1828.9817042392967,-1.3543652899484637,-36.112986264477705,33.752783534979436
229,1,29,128.5,1.285,0.29,1741.821,1703.341,1780.8949560541919,1764.5036329729844,16.391323081207474,1791.4572134080386,1722.8619226461067,1735.758836716163,1701.9259598552728,1766.629912145001,1738.223022781427,1700.2380367771843,1771.8185699809758,1789.5748061317393,1765.729806943443,1813.7762799139023,1791.0363657277821,1749.155076854615,1834.0976732673341,-1.461559596034107,-36.57618829125361,33.86549613877347
230,1,30,129.5,1.295,0.3,1741.9669999999999,1703.367,1790.5765664431913,1773.7410698236079,16.83549661958341,1830.5806762248446,1759.945733487806,1735.6950128690833,1702.0044869300807,1766.5019084088574,1738.2908323194536,1700.1722672531246,1772.0555033269814,1793.0156548338532,1768.7841223443286,1818.3336155834197,1794.5858305034594,1751.588426188292,1839.0515209813652,-1.57017566959885,-37.03878873824761,34.02538783607014
231,1,31,130.5,1.305,0.31,1742.113,1703.393,1789.927557517954,1772.6543708307624,17.273186687191583,1835.7122967544635,1731.2115293634124,1735.6311890219895,1702.0259008846647,1766.2914101479535,1738.3586418574996,1700.210308236068,1772.2852906414778,1789.5081832294018,1765.695473206689,1814.3240357838565,1791.1882940696519,1748.386302383479,1834.6352657801065,-1.6801108402521674,-37.39296546502396,34.24600939517369
232,1,32,131.5,1.315,0.32,1742.259,1703.419,1760.4604933903277,1742.7559704368798,17.70452295344785,1746.982363600839,1713.7588073810116,1735.567365174897,1702.1334884006656,1766.0567552864143,1738.4264513955327,1700.130969017316,1772.5734928327477,1777.810771018359,1755.0022055010384,1800.8247989243139,1779.6020421401604,1735.4815180977596,1823.3833245879914,-1.791271121796319,-37.87808503405123,34.58690177859742
233,1,33,132.5,1.325,0.33,1742.405,1703.445,1737.5867494520876,1719.4571169577086,18.12963249437894,1777.3702254804532,1806.0696194536645,1735.5035413278101,1702.0663434422102,1765.914805900106,1738.4942609335717,1699.9974372357538,1772.7736235458021,1772.546185170956,1749.5014659068427,1795.9194180349825,1774.4497555528908,1731.349341658998,1817.9850506366968,-1.9035703819417835,-38.30361602493515,34.76481437803525
234,1,34,133.5,1.335,0.34,1742.551,1703.471,1729.6701787573497,1711.1215389128583,18.54863984449139,1757.0188694457956,1750.3962727724847,1735.439717480731,1702.1860202354685,1765.832346697001,1738.5620704716027,1699.9241349657705,1772.971411872338,1766.3608336087427,1742.8876865609961,1789.5869958050794,1768.3777632085516,1725.8655827751543,1810.9635825007535,-2.0169295997989423,-38.653336881858124,35.01294631896099
235,1,35,134.5,1.345,0.35,1742.6970000000001,1703.497,1743.2631317751916,1724.3014647275902,18.961667047601395,1772.8216765030365,1772.2903525789598,1735.3758936336292,1702.1192769010386,1765.7034645258036,1738.6298800096338,1699.8195604645064,1773.1283595230284,1762.3013889636718,1739.3243359591208,1785.9035062918651,1764.432665164711,1721.25478029499,1807.476075228923,-2.131276201034839,-39.13437256100042,35.21866826456095
236,1,36,135.5,1.355,0.36,1742.8429999999998,1703.523,1745.2455817513212,1725.8767480446718,19.36883370664941,1750.5979364309826,1693.1212255138823,1735.312069786544,1702.233794850302,1765.5281055555654,1738.6976895476735,1699.7176868629213,1773.3637475290343,1756.1949317880462,1733.7688517812028,1779.0624554023857,1758.441475249881,1714.6993629610693,1801.6545271345994,-2.246543461838517,-39.505241500926495,35.4521377336971
237,1,37,136.5,1.365,0.37,1742.989,1703.549,1746.613181356417,1726.8429243239004,19.77025703251661,1771.8673073429502,1715.1135413765305,1735.2482459394557,1702.3473001806499,1765.3760865116708,1738.765499085706,1699.6355818106663,1773.5751675199242,1751.735914608348,1728.4483993049034,1775.4416638624723,1754.0985845822754,1709.9559511116795,1797.8452382115622,-2.362669973926853,-39.778701547348035,35.64257787451152
238,1,38,137.5,1.375,0.38,1743.135,1703.575,1733.3839458935863,1713.2178940017202,20.16605189186612,1756.2624488032523,1800.6285706308029,1735.1844220923642,1702.3586905165453,1765.4105191605624,1738.83330862375,1699.6572002807316,1773.8043601179268,1743.3724369501397,1720.4543035220445,1766.8551929491207,1745.8520361139188,1702.0746366331296,1789.092556279916,-2.4795991637685675,-40.174707579465334,35.791219771937726
239,1,39,138.5,1.385,0.39,1743.2810000000002,1703.601,1735.046203490397,1714.4898726363683,20.5563308540286,1719.9863570520563,1697.567745828267,1735.1205982452855,1702.4249893574597,1765.339078638739,1738.9011181617807,1699.5319317758056,1774.0406474991032,1732.5537458885306,1708.289029216191,1755.9417829609463,1735.1510247485578,1690.4755208255626,1778.4098217517953,-2.5972788600271053,-40.45143791677684,35.97734017405947
240,1,40,139.5,1.395,0.4,1743.427,1703.627,1712.4620963027603,1691.5208920658122,20.941204236948124,1644.9128544304049,1678.2497277125572,1735.0567743981928,1702.490170044902,1765.3296876170805,1738.968927699812,1699.4774691222033,1774.2395069772513,1723.6701846263272,1697.0706545479356,1748.3103374658413,1726.385845530261,1680.0919564696906,1770.2584575932788,-2.715660903939843,-40.81967125240586,36.2236302246472
241,1,41,140.5,1.405,0.41,1743.573,1703.653,1716.5026362095737,1695.1818560573645,21.32078015220918,1745.0538691357306,1753.256160213716,1734.992950551108,1702.597060605531,1765.222558131216,1739.0367372378455,1699.39682330845,1774.4708518862917,1730.036106053361,1706.3779924137036,1752.903948307947,1732.8708068513326,1687.4957750170033,1777.2420743108098,-2.8347007979762178,-41.20651736968549,36.44824617192383
242,1,42,141.5,1.415,0.42,1743.719,1703.679,1728.8393672015686,1707.1442026524037,21.69516454916493,1755.5043813902398,1793.6280088813658,1734.929126704017,1702.667388648684,1765.1163595990893,1739.1045467758843,1699.1789663688703,1774.7133980978194,1733.0639844796508,1710.6213620851818,1756.3941022467297,1736.0183418683182,1690.4657606376356,1780.0399605163625,-2.954357388663892,-41.61008923452226,36.61533845220715
243,1,43,142.5,1.425,0.43,1743.865,1703.705,1720.9640065875403,1698.8995453293587,22.06446125818161,1739.7770194652,1788.9275186335954,1734.8653028569317,1702.7191933861634,1764.8770023024013,1739.1723563139215,1698.995406346106,1774.905217220657,1731.5788100206423,1708.2883637886332,1755.0284535400112,1734.6534026005927,1689.6357689112108,1779.9986019061757,-3.074592579948768,-41.8937378111104,36.64318379914373
244,1,44,143.5,1.435,0.44,1744.011,1703.731,1732.2689072327441,1709.840135199726,22.42877203301805,1722.4124480726066,1744.5333138280087,1734.8014790098434,1702.9013941714857,1764.7590944720084,1739.240165851945,1698.8930566591332,1775.0970363434951,1728.5827689918503,1705.1084661834789,1751.7813259268669,1731.778140065726,1686.3233154752868,1776.1005368588817,-3.195371073873676,-42.38552382509566,36.67900463731983
245,1,45,144.5,1.445,0.45,1744.1570000000002,1703.757,1725.3077152710425,1702.5195186786848,22.788196592357735,1715.4100499059298,1691.3699201067955,1734.73765516275,1702.8274379888376,1764.7551265179525,1739.3079753899895,1698.8576172391977,1775.2888554663327,1726.5699575707,1703.3122696367238,1749.7056227980725,1729.8866177064153,1684.3158834607818,1774.7505465391205,-3.316660135726154,-42.527188829313275,36.7250705666407
246,1,46,145.5,1.455,0.46,1744.3029999999999,1703.783,1727.161368498149,1704.0185358376384,23.14283266051052,1688.0751876396762,1747.0887573877092,1734.6738313156654,1702.919371523728,1764.63805709746,1739.3757849280285,1698.8052584260658,1775.480310535128,1726.6434150109692,1703.5841691142093,1750.0511122821365,1730.0818443920969,1684.322135451651,1775.7094485500054,-3.438429381128289,-42.795147636697955,36.81937722377303
247,1,47,146.5,1.465,0.47,1744.449,1703.809,1726.147759595653,1702.6549835883527,23.492776007300336,1766.9892026970883,1754.408910087017,1734.610007468579,1703.005673271214,1764.6683426185239,1739.4435944660606,1698.6772533005303,1775.755126266321,1733.9572890150996,1710.8320246812011,1757.3834807263022,1737.5179395979226,1691.1311813271236,1783.8050764128832,-3.560650582823584,-43.101897523333214,36.73062374933145
248,1,48,147.5,1.475,0.48,1744.595,1703.835,1727.4553796186292,1703.6172591314748,23.838120487154356,1725.6308602579636,1715.5957175493554,1734.5461836214972,1702.9846792005944,1764.6351232561715,1739.511404004101,1698.6672600609368,1775.9943101450938,1735.053512511529,1711.7422386003045,1758.2765518940444,1738.736810006697,1692.2443515892896,1785.7303333706454,-3.6832974951649393,-43.49834610992086,36.77491833397762
249,1,49,148.5,1.485,0.49,1744.7410000000002,1703.861,1743.0706293775975,1718.8916713001863,24.178958077411153,1764.4792460433255,1730.393323763956,1734.4823597743955,1702.9622434564485,1764.5101880826294,1739.5792135421323,1698.7335835086224,1776.1861904019725,1737.8827945141647,1714.2585547972114,1761.2291102087165,1741.6891402086949,1694.4451093406897,1787.8400134608623,-3.806345694527021,-43.95378806441142,36.79541123825757
250,1,50,149.5,1.495,0.5,1744.887,1703.887,1751.9191164706338,1727.4037375547707,24.51537891586304,1743.5524155820044,1793.9973483753417,1734.4185359273124,1702.8574089107005,1764.3617979500887,1739.6470230801588,1698.7036857740168,1776.468676120227,1735.480441299371,1712.2607181573208,1758.7684080327358,1739.4102137334214,1693.1957541615598,1786.041857714862,-3.9297724340593523,-44.19111418330324,36.953010300828154
251,1,51,150.5,1.505,0.51,1745.033,1703.913,1745.0041796697626,1720.156708332217,24.847471337545585,1686.568340671003,1853.233672534046,1734.3547120802264,1702.6156340046323,1764.3021346118362,1739.7148326182057,1698.587315043399,1776.740924928077,1731.5824951630748,1708.4892947705798,1754.8370509458812,1735.6360516744335,1688.2752385406013,1782.3203623754275,-4.053556511367319,-44.38216920202759,37.019155488646334
252,1,52,151.5,1.515,0.52,1745.179,1703.939,1717.358053812809,1692.1827319020144,25.175321910794537,1737.5701565651536,1625.3449245717236,1734.2908882331392,1702.5524151025147,1764.3900384568237,1739.7826421562393,1698.580847255286,1776.9916241914448,1736.4537271455117,1713.5440025174316,1759.1411445643137,1740.6314052933694,1693.8548421600904,1786.1828734834166,-4.177678147859124,-44.747667601040455,37.081585349586504
253,1,53,152.5,1.525,0.53,1745.3249999999998,1703.965,1726.865426513855,1701.3664110412765,25.49901547257855,1757.7005460955859,1729.2350715977611,1734.2270643860477,1702.6160680483217,1764.5858697453896,1739.8504516942685,1698.576212010267,1777.2374388794535,1741.242595324163,1718.64853792571,1764.9420600966243,1745.544714202802,1697.7228896426761,1792.4147084572742,-4.302118878630405,-45.05114061479142,37.227214104522986
254,1,54,153.5,1.535,0.54,1745.471,1703.991,1734.8766332579576,1709.0579980948305,25.818635163127055,1781.824526616397,1648.1281758625792,1734.1632405389653,1702.7407022594155,1764.6633333403138,1739.9182612323038,1698.5715767652478,1777.5174422970167,1743.0533248199026,1719.4870424493147,1767.5202886880022,1747.4801862717786,1699.3818446110988,1794.1849775416163,-4.426861451876373,-45.32573717747554,37.363446349984805
255,1,55,154.5,1.545,0.55,1745.617,1704.017,1736.7465558699441,1710.6122934100797,26.13426245986443,1734.4010248770678,1740.8465406914174,1734.0994166918747,1702.6791633906048,1764.6147182246668,1739.9860707703413,1698.5649314707937,1777.709082379957,1737.4318561439068,1714.9574996823574,1760.2673621379467,1741.9837458808322,1695.1207813129843,1787.957617680381,-4.551889736926622,-45.58333309957342,37.531898114480605
256,1,56,155.5,1.555,0.56,1745.763,1704.043,1731.3449770627876,1704.8989998521206,26.445977210667024,1719.882913702285,1714.5019748104078,1734.0355928447802,1702.6525673672754,1764.6323500621634,1740.0538803083791,1698.482154806493,1777.9263255263816,1732.7163391098359,1710.2451646887346,1755.2910193676275,1737.3935277499354,1690.245934791841,1783.7542106707988,-4.677188640090725,-45.80050470640053,37.671896947209724
257,1,57,156.5,1.565,0.57,1745.9089999999999,1704.069,1747.6203359147669,1720.8664782483131,26.75385766645377,1751.9044617619056,1859.8577983628895,1733.971768997691,1702.7205486267776,1764.6235748385209,1740.1216898464138,1698.3659648467656,1778.154138860214,1730.2942201220303,1707.7508969775902,1753.2100041425072,1735.0969641496183,1687.03039125452,1781.021797387487,-4.8027440275859385,-46.06713279752448,37.81494263414897
258,1,58,157.5,1.575,0.58,1746.055,1704.095,1729.7169105453254,1702.6589300322007,27.057980513124676,1704.1699360305922,1759.6340454575234,1733.9079451506109,1702.8654771034435,1764.5371804487204,1740.1894993844494,1698.184763466649,1778.3819521940468,1723.5828131243072,1700.0358304466977,1746.6213252945738,1728.5113557791879,1680.2541391116176,1773.9719959040367,-4.928542654891916,-46.28896744252589,37.930849963053966
259,1,59,158.5,1.585,0.59,1746.201,1704.121,1722.2028089147582,1694.844388011896,27.358420902862235,1700.7535265878516,1663.8534194026995,1733.8441213035114,1702.6590434853458,1764.4085265418535,1740.2573089224923,1698.0054154761408,1778.6097655278795,1720.4912183645959,1696.4464332361147,1743.9237475321038,1725.5457904665354,1677.1405207354044,1773.2681350296098,-5.054572101943085,-46.62834190172811,38.0644570557167
260,1,60,159.5,1.595,0.6,1746.347,1704.147,1708.022239871608,1680.366987386803,27.655252484805033,1723.7556153051285,1793.999538885327,1733.7802974564306,1702.6236285899909,1764.4702315095894,1740.325118460519,1697.94977534534,1778.8635660599853,1721.0467293054767,1697.102260044995,1744.6517852525114,1726.227550019096,1676.9998404303992,1773.1955389834359,-5.180820713628246,-46.73533552592078,38.081504170048476
261,1,61,160.5,1.605,0.61,1746.493,1704.173,1712.5047260073575,1684.5561785722484,27.94854743510905,1707.0394901364261,1627.757396362867,1733.7164736093375,1702.6280191769688,1764.4977363850323,1740.3929279985657,1697.8963487576914,1779.065392195545,1720.894991443793,1697.0190795922838,1744.464333117183,1726.202268988922,1677.334189955721,1771.9905394136235,-5.307277545119105,-47.113456137388624,38.15310356499014
262,1,62,161.5,1.615,0.62,1746.6390000000001,1704.199,1708.521986303195,1680.2836098167882,28.238376486406878,1695.6661641109747,1746.8947000682474,1733.6526497622565,1702.6712376643366,1764.4932825998237,1740.460737536602,1697.7836860497912,1779.3158962404946,1722.94898611335,1699.2829588454788,1746.300629529949,1728.3829184249385,1679.2830896131663,1775.2914541246278,-5.433932311596011,-47.487193725041344,38.21242175292026
263,1,63,162.5,1.625,0.63,1746.7849999999999,1704.225,1730.3991503742068,1701.874341417528,28.524808956678726,1740.495129028859,1830.4385122705949,1733.5888259151684,1702.6128844536158,1764.570106249563,1740.528547074626,1697.757781264744,1779.5210188632104,1730.1633526447624,1706.2398186907728,1753.8203984555555,1735.7241279867512,1686.8410022979426,1782.742211857588,-5.56077534198196,-47.75737842127269,38.30427753040597
264,1,64,163.5,1.635,0.64,1746.931,1704.251,1730.907851690041,1702.099938912496,28.80791277754497,1722.5313621885869,1753.3157571448091,1733.5250020680728,1702.5091257891434,1764.4804389162803,1740.5963566126622,1697.7520867983128,1779.7488321970432,1735.2625338025994,1711.7379469314685,1758.75067798901,1740.950331338937,1691.9226182963312,1789.0097774956769,-5.6877975363317175,-48.034580766202005,38.32754858469409
265,1,65,164.5,1.645,0.65,1747.077,1704.277,1728.8431646103154,1699.7554100883212,29.087754521994157,1789.3683385490688,1769.0663116194194,1733.461178220981,1702.340848186054,1764.5254789092216,1740.6641661506976,1697.7499972145017,1779.9766455308757,1742.7391929358735,1719.8841168799422,1767.05052052632,1748.5541832624294,1699.0753553952673,1796.5046580146925,-5.814990326559036,-48.3214523330835,38.34427972340729
266,1,66,165.5,1.655,0.66,1747.2230000000002,1704.303,1734.937765324548,1705.573365892994,29.364399431554148,1727.9179667424544,1765.337421174485,1733.397354373892,1702.278171334708,1764.570357852082,1740.7319756887428,1697.749419845422,1780.1861453602967,1741.4947463826284,1717.0511013768223,1765.139949698137,1747.4370920228512,1696.7902835196335,1795.5418603525745,-5.942345640211993,-48.59663693963314,38.497606896705875
267,1,67,166.5,1.665,0.67,1747.369,1704.329,1727.8644219083642,1698.2265104654412,29.63791144292304,1766.9437501192704,1721.7052121382355,1733.3335305268156,1702.4014844394148,1764.616859155277,1740.7997852267677,1697.7484595310964,1780.4332932299574,1743.0203783503744,1719.4791335007171,1767.8241336454378,1749.0902342174104,1698.7562978124063,1798.2337646263268,-6.069855867036781,-48.869251990271366,38.69178009756141
268,1,68,167.5,1.675,0.68,1747.515,1704.355,1717.418340992289,1687.5099877782243,29.90835321406462,1735.1991486618604,1734.5885065480074,1733.2697066797225,1702.2406292179182,1764.7160378940766,1740.8675947648126,1697.7057031479349,1780.6671177601813,1740.0880578928975,1716.384413631923,1763.5629172173333,1746.2855717209825,1696.6680454066304,1794.6418028084406,-6.197513828091689,-49.11843033207047,38.68364000349609
269,1,69,168.5,1.685,0.69,1747.661,1704.381,1723.3732539065834,1693.1974677568,30.175786149783335,1747.966853155258,1642.3294257103055,1733.2058828326383,1702.1230759800296,1764.7362731733065,1740.9354043028466,1697.5627496630502,1780.8871943495874,1738.1764771025678,1714.5909198898423,1761.1489627524877,1744.5017898497713,1694.6030146037754,1791.3812101785732,-6.325312747197314,-49.216036011947345,38.67695477807485
270,1,70,169.5,1.695,0.7,1747.807,1704.407,1718.9717448823567,1688.531474455569,30.44027042678772,1728.1640894060588,1751.9992930252006,1733.1420589855509,1701.877555028516,1764.7459675516961,1741.0032138408726,1697.4653596144485,1781.1196575379658,1734.3174827402663,1711.662804799522,1756.6985975423936,1740.770728964801,1690.3499976779176,1789.1275895177316,-6.453246224526978,-49.2537846649511,38.7490089975156
271,1,71,170.5,1.705,0.71,1747.953,1704.433,1729.3111154272842,1698.6092504090323,30.701865018251965,1725.873656714928,1693.0623258226592,1733.0782351384644,1701.9520514966473,1764.7905852866556,1741.071023378907,1697.3598485033697,1781.3666228142592,1731.9199870651262,1709.1484682500443,1754.9351752029327,1738.501295277282,1688.5730054173093,1786.8395654673518,-6.581308212160216,-49.42593601163439,38.770245857395864
272,1,72,171.5,1.715,0.72,1748.0990000000002,1704.459,1733.0346727168144,1702.0740449989275,30.960627717886837,1733.3016826602861,1781.4621783909176,1733.0144112913695,1702.0550077035252,1764.8324068687336,1741.1388329169458,1697.2025455569167,1781.5985533800642,1730.705579062441,1708.2916944024212,1753.3805871641289,1737.4150720538858,1686.1645118738018,1785.5073911766576,-6.70949299143778,-49.6274013345499,38.64347433547371
273,1,73,172.5,1.725,0.73,1748.245,1704.485,1734.5030895626787,1703.2864743991497,31.216615163529013,1719.6297157204567,1718.642318434865,1732.9505874442855,1701.9368915247026,1764.8794446995203,1741.2066424549796,1697.1479235648355,1781.8670150296862,1728.8371875504197,1705.989804687105,1752.070986080829,1735.674982702393,1685.4911655974652,1785.4400384362177,-6.8377951519709415,-49.673607133220166,38.736099536269094
274,1,74,173.5,1.735,0.74,1748.391,1704.511,1735.4653514395222,1703.9954685792638,31.469882860258394,1744.972917557406,1731.557954994151,1732.8867635971937,1701.8045956232834,1764.9249545097712,1741.274451993014,1696.9791405356643,1782.0895357628995,1728.716342218392,1705.7468003489773,1752.4475052114237,1735.6825517905677,1684.314762996189,1784.2586992394058,-6.966209572171361,-49.9281017723298,38.78752596871268
275,1,75,174.5,1.745,0.75,1748.537,1704.537,1734.863681245175,1703.1431960421216,31.720485203053386,1759.34165894992,1724.9335884405723,1732.822939750109,1701.5442714805843,1764.9710735539848,1741.3422615310546,1696.9166529659444,1782.280291456185,1725.5083876185902,1702.569433622902,1749.1733767395776,1732.6031190197762,1680.5982153022335,1781.9571654961906,-7.094731401179416,-50.11613644770246,38.94398249302129
276,1,76,175.5,1.755,0.76,1748.683,1704.563,1739.215352845693,1707.2468773467006,31.968475498992348,1678.4966786435095,1696.4227584249397,1732.7591159030223,1701.4174377930685,1765.0187263771772,1741.4100710690868,1696.8940110746723,1782.5288920215464,1715.666941843104,1692.0398407185603,1739.1802847885726,1722.8902978851822,1672.2439930587816,1771.7650498533615,-7.2233560420790335,-50.42874152050065,39.03091750523129
277,1,77,176.5,1.765,0.77,1748.829,1704.589,1735.435365951149,1703.2214599621364,32.213905989012574,1703.9136687812397,1766.4767781612338,1732.6952920559306,1701.2705127882953,1765.0990297391456,1741.4778806071213,1696.7980679768375,1782.7273186515877,1712.8865671927174,1688.5857892551069,1736.1078441413295,1720.2386463290193,1669.4889204103995,1767.7687590465569,-7.3520791362981015,-50.52808131815751,39.11400897480554
278,1,78,177.5,1.775,0.78,1748.975,1704.615,1716.129111628228,1683.6722837589957,32.45682786923226,1686.3104469371267,1703.7341339332972,1732.6314682088432,1701.1775475646093,1765.1833647147187,1741.5456901451614,1696.7039483678298,1782.9491084435463,1711.659946348987,1688.3927281393542,1734.335499082849,1719.1408428980897,1667.9419258881087,1767.242415495327,-7.480896549100681,-50.63916021921057,39.215800794305665
279,1,79,178.5,1.785,0.79,1749.121,1704.641,1717.5669503569723,1684.8696590451248,32.69729131184749,1733.9040471251235,1661.939424528333,1732.567644361761,1701.0418259692567,1765.2757841927244,1741.6134996831909,1696.6107724015753,1783.1787344476293,1715.1315879488634,1692.785813186928,1738.7798415723107,1722.7413923049485,1670.6080003891577,1772.2818289060926,-7.609804356086535,-50.93091201480628,39.28496221548052
280,1,80,179.5,1.795,0.8,1749.2669999999998,1704.667,1713.5949800403641,1680.6596345547537,32.93534548561047,1729.2360370892295,1690.0241931788453,1732.503820514669,1700.8195170076544,1765.2734787493914,1741.681309221228,1696.5175964353207,1783.41936402044,1714.7839194357243,1692.1669241017587,1738.3199845341019,1722.5227182663505,1670.264281544432,1771.3556182349396,-7.738798830620194,-51.28020133164428,39.263310475355695
281,1,81,180.5,1.805,0.81,1749.413,1704.693,1700.542134539692,1667.3710959637936,33.171038575898365,1690.2235665926714,1692.2383759285792,1732.4399966675733,1700.6794561998254,1765.2381086446348,1741.7491187592636,1696.4244204690663,1783.690243524759,1711.6824207838538,1688.9450331290375,1735.4209265825175,1719.5502972159798,1666.863434796058,1769.0563147732062,-7.867876432117386,-51.50968238457172,39.4027768693235
282,1,82,181.5,1.815,0.82,1749.559,1704.719,1709.3293214340315,1675.9249036296512,33.40441780438027,1746.9573965608956,1732.8260949253538,1732.3761728204893,1700.4829189093875,1765.2800514371688,1741.8169282972929,1696.3312445028118,1783.9648028656352,1712.6088980686757,1688.9098778477066,1737.1354790617438,1720.6059318637963,1667.3495750551,1771.23643029439,-7.997033795125366,-51.85349196854203,39.52957027722452
283,1,83,182.5,1.825,0.83,1749.705,1704.745,1706.3343756963066,1672.698846248014,33.63552944829257,1696.8215438293516,1718.925378856171,1732.312348973398,1700.2863816189495,1765.1895713635106,1741.884737835333,1696.2380685365572,1784.281051851667,1706.896824745654,1683.1082754295674,1729.9183948127761,1715.0230924647956,1662.558410527997,1764.5949037836688,-8.126267719135257,-52.00817313817301,39.655926141022974
284,1,84,183.5,1.835,0.84,1749.8509999999999,1704.771,1689.7523631974589,1655.887944338132,33.86441885932686,1703.2331924937234,1665.4150209822953,1732.248525126314,1700.0898443285112,1765.3100024827233,1741.9525473733643,1696.16401659593,1784.5961884639057,1703.205774781566,1679.530964944308,1726.8473311480864,1711.4613499406414,1657.862515165014,1760.669856443365,-8.255575159073278,-52.25220285289649,39.72606205294784
285,1,85,184.5,1.845,0.85,1749.997,1704.797,1690.2096011743956,1656.1184706922552,34.09113048214044,1710.1152801640183,1706.7943321898676,1732.1847012792289,1700.0775786281124,1765.4180199218208,1742.0203569114046,1696.1253297455385,1784.8459488650713,1699.254351791697,1676.0182393508726,1722.6680513936149,1707.6393050081276,1652.4087510090637,1758.0578449066181,-8.384953216419186,-52.41533523363558,39.638506352699025
286,1,86,185.5,1.855,0.86,1750.143,1704.823,1684.6606117990423,1650.3449039265447,34.31570787249757,1680.5599528220464,1809.0338003910933,1732.120877432139,1699.918629447505,1765.5755789859568,1742.0881664494439,1696.022036732053,1785.039282645123,1693.2223200112724,1670.414295208802,1716.7995756039131,1701.7367191421708,1647.2296036320404,1751.0818891510714,-8.514399130906481,-52.71113659863499,39.58453567637342
